 4  9  20.000  20.000   0.980   1.869   1.645   0.298  -0.368  -0.349  -0.104  -0.029   0.136  -0.015  -0.024   0.098   0.116   0.016  -0.085   0.007  -0.007
 4 10  20.000  20.000  20.000   3.233   0.849  -0.233  -1.006  -1.184  -0.767  -0.338   0.009   0.082   0.125   0.082   0.097   0.070   0.137   0.323   0.398
 4 11  -2.486  -2.537  -4.601  -4.445  -2.497  -1.381  -0.961  -0.653  -0.321  -0.099  -0.046  -0.176   0.056   0.284   0.413   0.422   0.401   0.471   0.405
 4 12  20.000  -1.099  -3.110  -3.008  -2.542  -1.677  -0.867  -0.388  -0.103  -0.140   0.026  -0.117  -0.186   0.050   0.290   0.376   0.313   0.337   0.298
 4 13  20.000  20.000  20.000   0.618   0.576   0.862   0.265  -0.047  -0.121  -0.192  -0.122  -0.112  -0.042   0.048   0.001   0.045   0.056   0.009   0.056
 4 14  20.000  20.000  20.000   0.358   0.540  -0.671  -1.460  -1.070  -0.577  -0.239   0.027   0.080   0.142   0.102   0.084   0.100   0.226   0.325   0.276
 4 15  20.000  20.000  20.000  -0.926  -0.825  -0.904  -1.066  -1.128  -0.905  -0.378   0.104   0.067  -0.013   0.094   0.131   0.149   0.266   0.424   0.451
 4 16  20.000  20.000  20.000  20.000   3.409   3.338   1.531   0.870   0.717   0.222   0.334   0.005  -0.011  -0.111   0.082  -0.095  -0.329  -0.138  -0.013
 4 17  20.000  20.000  -1.862  -1.496  -1.428  -0.886  -0.372  -0.380  -0.038  -0.135  -0.006  -0.007  -0.205  -0.111   0.094   0.112   0.122   0.200   0.216
 4 18  -2.103  -1.343  -3.734  -3.352  -2.927  -1.931  -1.166  -0.854  -0.392  -0.137   0.077  -0.040  -0.282  -0.070   0.392   0.619   0.623   0.667   0.676
 4 19  -3.105  -2.057  -4.222  -3.749  -2.953  -2.084  -1.347  -0.850  -0.547  -0.233  -0.074   0.005   0.122   0.242   0.331   0.509   0.614   0.680   0.695
 5  0  20.000  20.000  20.000   4.137   3.546   2.915   2.175   1.123   0.675   0.526   0.553   0.411   0.286   0.150   0.008  -0.117  -0.244  -0.342  -0.371
 5  1  20.000  20.000  20.000   5.264   4.886   3.503   2.376   1.150   0.541   0.311   0.269   0.126   0.048  -0.073  -0.153  -0.129  -0.142  -0.123  -0.144
 5  2  20.000  20.000  20.000   5.207   5.166   3.613   2.181   1.099   0.539   0.145   0.027   0.031   0.131   0.052  -0.026  -0.059  -0.119  -0.146  -0.236
 5  3  20.000  20.000   0.984   1.467   0.986   0.107  -0.450  -0.589  -0.444  -0.203   0.028  -0.005   0.076   0.091   0.137   0.169   0.088   0.046  -0.064
 5  4  20.000   0.302   0.238   2.107   1.308   0.278  -0.280  -0.531  -0.429  -0.320  -0.078  -0.028   0.106   0.048   0.077   0.109   0.057   0.089   0.062
 5  5  20.000  20.000   2.933   4.515   2.602   1.572   0.422  -0.344  -0.704  -0.748  -0.448  -0.185   0.060   0.163   0.199   0.221   0.157   0.208   0.205
 5  6  20.000  20.000  20.000   4.447   3.664   2.300   1.154   0.115  -0.346  -0.423  -0.206  -0.048   0.053   0.005  -0.004   0.014   0.014   0.075   0.098
 5  7  20.000  20.000   1.840   4.114   4.073   2.100   0.931   0.011  -0.379  -0.427  -0.184  -0.060   0.026   0.026   0.031   0.058   0.034   0.071   0.060
 5  8  20.000  20.000  20.000  20.000   5.248   4.165   2.710   1.589   0.686   0.298   0.128  -0.162  -0.286  -0.408  -0.344  -0.130   0.047   0.224   0.261
 5  9  20.000  20.000  20.000   3.787   3.122   1.808   0.637  -0.291  -0.664  -0.617  -0.314  -0.134   0.035   0.072   0.110   0.159   0.133   0.154   0.180
 5 10  20.000  20.000  20.000  20.000   4.040   2.023   0.720  -0.135  -0.371  -0.445  -0.315  -0.238  -0.092  -0.013   0.036   0.121   0.105   0.207   0.178
 5 11  20.000  20.000   0.343   1.519   1.166   0.188  -0.467  -0.652  -0.528  -0.351  -0.056   0.023   0.053   0.106   0.103   0.127   0.088   0.087   0.096
 5 12  20.000  20.000  20.000   1.986   1.126   0.556  -0.278  -0.625  -0.662  -0.501  -0.147  -0.061   0.116   0.136   0.110   0.099   0.137   0.135   0.158
 5 13  20.000  20.000  20.000  20.000   2.943   1.405   0.745  -0.183  -0.660  -0.787  -0.472  -0.246  -0.069  -0.040   0.060   0.211   0.278   0.350   0.375
 5 14  20.000  20.000  20.000  20.000   3.259   2.783   1.991   1.045   0.283  -0.004   0.015  -0.107  -0.180  -0.317  -0.208  -0.084   0.027   0.157   0.162
 5 15  20.000  20.000  20.000  20.000   1.743   1.230   0.062  -0.645  -0.722  -0.613  -0.282  -0.055   0.162   0.139   0.194   0.124   0.142   0.168   0.132
 5 16  20.000  20.000  20.000  20.000   4.335   2.877   1.680   0.416  -0.019  -0.136  -0.080  -0.176  -0.171  -0.174  -0.072   0.046   0.058   0.069   0.106
 5 17  20.000  20.000  20.000   0.003   0.673   0.037  -0.391  -0.642  -0.648  -0.487  -0.195  -0.028   0.148   0.107   0.148   0.157   0.148   0.180   0.087
 5 18  20.000  20.000  20.000   1.493   1.312   0.505  -0.192  -0.577  -0.681  -0.491  -0.208  -0.047   0.075   0.056   0.086   0.111   0.127   0.184   0.218
 5 19  20.000  20.000  20.000   0.847   2.009   0.362   0.340   0.291   0.271   0.073   0.042  -0.017  -0.021  -0.100  -0.062  -0.042  -0.011   0.022  -0.058
 6  0  20.000  20.000  20.000   5.706   6.581   4.901   3.495   2.279   1.601   1.143   0.960   0.662   0.284  -0.026  -0.230  -0.443  -0.354  -0.276  -0.113
