 2 18   2.935   2.935   2.935   2.935   2.935   1.515   1.227   0.263   0.115  -0.029  -0.156  -0.176  -0.039   0.079   0.149   0.122   0.060   0.029  -0.010  -0.016  -0.018   0.014  -0.007  -0.038   0.011  -0.006  -0.032  -0.027  -0.007  -0.008  -0.009     nan
 2 19   2.184   2.184   2.184   2.184   2.184   2.184   0.849   0.745   0.184  -0.253  -0.446  -0.083   0.002   0.211   0.073   0.091   0.112   0.150  -0.016   0.018   0.050   0.132   0.029  -0.010  -0.015  -0.041   0.043   0.010  -0.001  -0.073  -0.113     nan
 3  3   4.078   4.078  -0.803   4.078   1.228   0.640  -0.036  -0.363  -0.378  -0.183  -0.055   0.072   0.127   0.134  -0.186  -0.487  -0.266   0.176   0.318   0.282   0.194  -0.049   0.030   0.139   0.178   0.115   0.009  -0.019  -0.016  -0.007  -0.041     nan
 3  4   3.092   3.092   3.092  -0.845  -0.395   0.273   0.102  -0.277  -0.094   0.049   0.057   0.063   0.052   0.009  -0.033  -0.043  -0.061   0.053   0.015   0.034   0.118   0.067   0.076   0.051  -0.015  -0.077  -0.052  -0.029  -0.005  -0.022  -0.012     nan
 3  5   3.849   3.849   3.849   3.849   0.870   0.765   0.011  -0.293  -0.305  -0.224  -0.174  -0.097  -0.008   0.046   0.063   0.136   0.098   0.076   0.111   0.123   0.145   0.135   0.100   0.073   0.036  -0.014  -0.037  -0.052  -0.079  -0.101  -0.108     nan
 3  6   3.998   3.998   3.998   3.998   1.148   0.649  -0.526  -0.917  -0.911  -0.592  -0.334  -0.158  -0.035   0.079   0.182   0.308   0.313   0.356   0.364   0.292   0.282   0.250   0.182   0.058   0.008  -0.003   0.011  -0.040  -0.085  -0.150  -0.159     nan
 3  7   3.585   3.585   3.585   3.585   0.411   0.027  -0.726  -0.956  -0.779  -0.476  -0.211  -0.052   0.075   0.085   0.264   0.288   0.284   0.235   0.267   0.188   0.194   0.171   0.071  -0.004  -0.013  -0.021  -0.011  -0.040  -0.071  -0.062  -0.127     nan
 3  8   3.303   3.303   3.303   3.303   3.303   1.883   0.132  -0.417  -0.572  -0.409  -0.204  -0.228  -0.217  -0.146  -0.018   0.115   0.226   0.270   0.286   0.374   0.325   0.279   0.234   0.123   0.041  -0.008  -0.024  -0.078  -0.113  -0.141  -0.177     nan
 3  9   3.699   3.699   3.699   3.699   1.642   2.278   0.072  -0.229  -0.234  -0.073   0.009   0.034   0.086   0.137   0.197   0.258   0.188   0.134   0.063   0.018   0.019   0.049   0.004  -0.010  -0.019  -0.042  -0.051  -0.078  -0.074  -0.066  -0.061     nan
 3 10   3.399   3.399   3.399   3.399   1.343   1.211   0.056  -0.254  -0.362  -0.275  -0.189  -0.087  -0.061  -0.049  -0.003   0.086   0.116   0.083   0.033   0.060   0.064   0.127   0.103   0.089   0.010   0.051  -0.004  -0.042  -0.063  -0.068  -0.068     nan
 3 11   3.061   3.061  -2.057  -2.061  -1.891  -1.149  -0.763  -0.496  -0.273   0.013  -0.054   0.105  -0.182  -0.067   0.081   0.174   0.140   0.185   0.102   0.182   0.179   0.131   0.078   0.082   0.059  -0.012  -0.033  -0.100  -0.059  -0.035  -0.027     nan
 3 12   3.005   3.005  -1.876  -0.932  -1.387  -1.217  -0.912  -0.552  -0.256   0.068   0.127   0.027   0.070   0.219   0.080   0.161   0.063   0.037   0.159   0.033   0.071   0.061   0.040   0.044  -0.005  -0.009  -0.009  -0.027  -0.034  -0.046  -0.036     nan
 3 13   2.403   2.403   2.403   2.403   2.403   2.403  -0.011  -0.385  -0.095  -0.108  -0.046  -0.171  -0.111   0.145  -0.120  -0.060   0.052  -0.009   0.007  -0.030   0.149   0.223   0.024   0.073   0.087   0.042   0.019   0.051  -0.057  -0.080  -0.102     nan
 3 14   2.519   2.519   2.519   2.519   2.519   0.494   0.105  -0.878  -0.864  -0.534  -0.303  -0.248  -0.143   0.078   0.205   0.373   0.394   0.393   0.404   0.264   0.223   0.208   0.184   0.126   0.036  -0.017   0.001  -0.061  -0.110  -0.147  -0.184     nan
 3 15   2.581   2.581   2.581   2.581  -0.269  -0.237  -0.673  -0.508  -0.455  -0.204  -0.133   0.016   0.231   0.117   0.179   0.164   0.180   0.174   0.038   0.040  -0.025   0.134   0.169   0.051  -0.014  -0.070  -0.062  -0.015  -0.037  -0.112  -0.055     nan
 3 16   2.886   2.886   2.886   2.886   2.886   1.466   0.953   0.679   0.300   0.196   0.002   0.025  -0.224  -0.172  -0.094  -0.031   0.052   0.136   0.107   0.083   0.094   0.193   0.128   0.055   0.065   0.014   0.015  -0.054  -0.073  -0.115  -0.141     nan
 3 17   2.596   2.596   2.596   2.596  -0.488  -0.517  -0.597  -0.390  -0.400  -0.292  -0.171  -0.138   0.041  -0.031  -0.128  -0.118  -0.046   0.045   0.034   0.129   0.112   0.088   0.083   0.047   0.053   0.002   0.037  -0.036   0.011   0.011   0.033     nan
 3 18   2.957   2.957  -1.925  -1.916  -1.244  -1.197  -0.909  -0.467  -0.221  -0.007  -0.005  -0.030   0.056   0.025   0.083   0.033   0.038   0.031   0.085   0.138   0.112   0.108   0.061   0.078   0.020  -0.017  -0.012  -0.043  -0.027  -0.036  -0.015     nan
 3 19   2.229   2.229   2.229  -1.875  -1.809  -1.450  -0.818  -0.584  -0.336   0.049   0.283   0.179  -0.097   0.103   0.242   0.251   0.139   0.206   0.114   0.222   0.182   0.157   0.103   0.087  -0.043  -0.119  -0.022  -0.072  -0.087  -0.080  -0.011     nan
 4  4   2.264   2.264   2.264  -1.437  -0.586  -0.449  -0.907  -0.524  -0.002   0.192   0.099   0.133   0.163  -0.161   0.165   0.153   0.037   0.073   0.011   0.052   0.027  -0.060   0.144  -0.081  -0.004  -0.016  -0.060  -0.007  -0.049  -0.050   0.079     nan
 4  5   2.594   2.594   2.594   2.594   2.594   1.174   0.180  -0.194  -0.496  -0.294  -0.201  -0.106  -0.213  -0.077  -0.047   0.126  -0.001  -0.028  -0.030  -0.008   0.029   0.049   0.069   0.042   0.086   0.027   0.046   0.057  -0.025  -0.026   0.027     nan
 4  6   3.052   3.052   3.052   3.052   3.052   1.632   0.094  -0.336  -0.409  -0.330  -0.324  -0.221  -0.114  -0.150  -0.079   0.026  -0.064  -0.040  -0.011   0.006  -0.008   0.074   0.068   0.043   0.049   0.084   0.074   0.046  -0.001   0.019   0.069     nan
 4  7   2.742   2.742   2.742   2.742   2.742   0.090  -0.634  -1.009  -0.691  -0.573  -0.389  -0.249  -0.146   0.006  -0.023   0.021  -0.033  -0.034  -0.085  -0.061   0.002   0.093   0.002   0.122   0.074   0.112   0.077   0.088   0.153   0.101   0.090     nan
 4  8   2.048   2.048   2.048   2.048   2.048   2.048   0.713   0.230  -0.182   0.189   0.272   0.144   0.102  -0.130  -0.146   0.058  -0.151  -0.070   0.060  -0.037   0.074   0.016   0.002   0.095   0.028   0.018   0.109   0.080  -0.126  -0.024  -0.077     nan
 4  9   2.612   2.612   2.612   2.612   0.556   2.612   0.054  -0.315  -0.165  -0.137  -0.027  -0.149   0.049  -0.010  -0.020  -0.015  -0.024   0.001  -0.039  -0.109  -0.079  -0.061   0.015  -0.001   0.077   0.031   0.042   0.050   0.047   0.051   0.009     nan
 4 10   2.572   2.572   2.572   2.572   2.572   1.152  -0.281  -0.714  -0.642  -0.774  -0.458  -0.310  -0.203  -0.130  -0.032   0.000  -0.056   0.046  -0.132  -0.059  -0.022   0.092   0.171   0.091   0.124   0.089   0.068   0.088   0.164   0.103   0.115     nan
 4 11   2.165   2.165  -2.716  -2.904  -2.395  -1.321  -0.983  -0.891  -0.498  -0.166  -0.231  -0.054   0.081  -0.252  -0.223   0.054   0.031   0.014   0.067   0.158   0.228   0.171   0.199   0.117   0.041   0.160   0.043   0.011   0.059   0.133   0.085     nan
